time,PM1(ug/m3),PM10(ug/m3),PM2.5(ug/m3),RH(%),T(C)
2020-02-24 15:40:05.105999870,22.589,97.851,72.168,31.4,20.3
2020-02-24 15:40:06.494000130,21.831,81.535,69.877,31.4,20.3
2020-02-24 15:41:06.489999870,21.205,97.335,75.20100000000001,31.4,20.3
2020-02-24 15:41:07.883000060,25.272,97.442,80.70100000000001,31.4,20.3
2020-02-24 15:41:09.271000060,24.996,93.9,79.343,31.4,20.3
2020-02-24 15:41:10.664000000,23.635,86.12700000000001,74.016,31.3,20.3
2020-02-24 15:42:05.072999940,22.324,98.68,78.27600000000001,31.4,20.3
2020-02-24 15:42:06.465999870,22.309,83.839,69.40899999999999,31.4,20.3
2020-02-24 15:42:07.857999870,27.198,98.861,84.44200000000001,31.4,20.3
2020-02-24 15:42:09.255000060,22.802,123.703,91.342,31.3,20.3
2020-02-24 15:43:03.672000000,24.259,95.615,79.152,31.4,20.3
2020-02-24 15:43:05.064999940,22.714,98.491,78.77199999999999,31.3,20.3
2020-02-24 15:43:06.457999870,26.53,95.587,82.421,31.3,20.3
2020-02-24 15:43:07.848999940,26.198,111.78,90.056,31.3,20.3
2020-02-24 15:44:02.272000000,24.803,102.653,81.372,31.3,20.3
2020-02-24 15:44:03.664000000,26.281,116.719,92.677,31.3,20.3
2020-02-24 15:44:05.056000000,24.428,137.076,94.495,31.3,20.3
2020-02-24 15:44:06.448999940,23.867,93.363,77.995,31.2,20.3
2020-02-24 15:45:06.436000000,23.731,95.106,77.571,31.2,20.3
2020-02-24 15:45:07.828999940,25.223000000000003,124.339,94.068,31.1,20.3
2020-02-24 15:45:09.225999870,23.475,109.972,86.803,31.1,20.3
2020-02-24 15:45:10.619000060,23.545,109.57,82.581,31.2,20.3
2020-02-24 15:46:05.028000000,25.655,111.753,87.443,31.3,20.3
2020-02-24 15:46:06.420000000,25.788,104.981,87.45299999999999,31.3,20.3
2020-02-24 15:46:07.812000000,24.023000000000003,87.557,73.946,31.3,20.3
2020-02-24 15:46:09.206000130,22.801,99.497,81.525,31.2,20.3
2020-02-24 15:47:03.622000130,23.5,89.13799999999999,75.325,31.3,20.3
2020-02-24 15:47:05.009999870,21.218000000000004,71.209,63.587,31.2,20.3
2020-02-24 15:47:06.404000000,23.904,98.297,77.068,31.2,20.3
2020-02-24 15:47:07.796000000,24.774,104.09,81.796,31.2,20.3
2020-02-24 15:48:02.216999940,25.722,89.97399999999999,77.274,31.3,20.3
2020-02-24 15:48:03.609999870,25.395,108.199,87.33,31.3,20.3
2020-02-24 15:48:05.001999870,22.519,93.591,75.20100000000001,31.3,20.3
2020-02-24 15:48:06.396000000,24.361,94.837,81.904,31.2,20.3
2020-02-24 15:49:06.382000130,27.271,148.202,106.648,31.3,20.3
2020-02-24 15:49:07.776000000,22.622,109.307,85.914,31.3,20.3
2020-02-24 15:49:09.168000000,23.308000000000003,119.99,82.844,31.3,20.3
2020-02-24 15:49:10.560000000,25.223000000000003,95.542,81.809,31.3,20.3
2020-02-24 15:50:04.979000060,28.406,110.629,94.431,31.3,20.3
2020-02-24 15:50:06.371000060,25.51,93.413,77.906,31.2,20.3
2020-02-24 15:50:07.764000000,24.831,121.282,84.23,31.2,20.3
2020-02-24 15:50:09.156999940,23.151,109.249,86.126,31.2,20.3
2020-02-24 15:51:03.567000060,28.024,111.783,94.48,31.3,20.3
2020-02-24 15:51:04.960000000,24.798,103.19,85.646,31.3,20.3
2020-02-24 15:51:06.352000000,25.755,92.762,77.687,31.3,20.3
2020-02-24 15:51:07.748999940,28.126,109.56,88.389,31.2,20.3
2020-02-24 15:52:02.159000060,27.499,118.355,97.814,31.3,20.3
2020-02-24 15:52:03.556000000,26.591,115.588,92.527,31.3,20.3
2020-02-24 15:52:04.944000000,26.955,225.862,84.206,31.3,20.3
2020-02-24 15:52:06.340999940,30.773000000000003,144.681,111.445,31.3,20.3
2020-02-24 15:53:06.312999940,24.503,86.16,72.039,31.2,20.3
2020-02-24 15:53:07.705999870,27.821,115.987,96.267,31.2,20.3
2020-02-24 15:53:09.099000060,25.081,132.304,91.553,31.2,20.3
2020-02-24 15:53:10.496000000,25.73,113.438,88.79700000000001,31.2,20.3
2020-02-24 15:54:04.910000130,24.803,90.448,75.928,31.2,20.3
2020-02-24 15:54:06.305999870,27.769,158.925,101.549,31.2,20.3
2020-02-24 15:54:07.699000060,24.303,111.818,74.533,31.2,20.3
2020-02-24 15:54:09.092000000,27.857,114.992,94.378,31.2,20.3
2020-02-24 15:55:03.503000060,25.139,96.004,80.945,31.4,20.3
2020-02-24 15:55:04.900000000,26.345,158.262,102.088,31.3,20.3
2020-02-24 15:55:06.292000000,28.407,101.448,86.14299999999999,31.3,20.3
2020-02-24 15:55:07.684999940,27.575,117.498,97.667,31.3,20.3
2020-02-24 15:56:02.096999940,26.143,119.937,98.142,31.3,20.3
2020-02-24 15:56:03.488999940,26.424,88.33,77.595,31.3,20.3
2020-02-24 15:56:04.881999870,28.309,143.892,104.929,31.3,20.3
2020-02-24 15:56:06.273999870,25.753,112.122,90.804,31.3,20.3
2020-02-24 15:56:07.665999870,25.669,96.914,81.012,31.3,20.3
2020-02-24 15:56:09.059000060,24.092,96.408,80.953,31.2,20.3
2020-02-24 15:56:10.452000000,25.434,114.933,92.627,31.2,20.3
2020-02-24 15:56:59.296999940,29.896,141.115,111.58,31.4,20.4
2020-02-24 15:57:06.264000000,28.563,114.934,95.704,31.2,20.3
2020-02-24 15:57:07.656000000,26.668000000000003,110.26,89.42399999999999,31.3,20.3
2020-02-24 15:57:09.048999940,25.443,94.982,77.536,31.3,20.4
2020-02-24 15:57:10.446000130,25.853,111.696,87.229,31.2,20.3
2020-02-24 15:58:04.852999940,29.32,148.55700000000002,102.176,31.3,20.3
2020-02-24 15:58:06.246000130,27.246,115.42,93.925,31.3,20.3
2020-02-24 15:58:07.641999870,27.361,138.595,98.26,31.3,20.3
2020-02-24 15:58:09.035000060,27.558000000000003,101.728,86.22399999999999,31.2,20.3
2020-02-24 15:59:03.446000130,27.74,147.092,107.13,31.4,20.3
2020-02-24 15:59:04.843000060,27.039,146.606,93.197,31.3,20.3
2020-02-24 15:59:06.235000060,28.07,148.631,99.11,31.3,20.3
2020-02-24 15:59:07.628000000,24.761,90.919,77.707,31.3,20.3
2020-02-24 16:00:02.040000000,24.062,84.65,72.574,31.4,20.3
2020-02-24 16:00:03.432000000,24.79,109.941,88.415,31.4,20.3
2020-02-24 16:00:04.828999940,25.952,157.781,102.897,31.3,20.3
2020-02-24 16:00:06.222000130,27.997,111.199,91.046,31.3,20.3
2020-02-24 16:00:07.617999870,28.275,149.137,106.483,31.3,20.3
2020-02-24 16:00:09.011000060,24.316,102.903,84.96799999999999,31.3,20.3
2020-02-24 16:00:10.403000060,27.108,106.895,89.73,31.3,20.4
2020-02-24 16:00:59.241999870,31.367,151.313,112.921,31.6,20.4
2020-02-24 16:01:06.204000000,25.59,102.786,83.439,31.3,20.3
2020-02-24 16:01:07.596999940,27.206,119.392,85.654,31.2,20.3
2020-02-24 16:01:08.992999940,27.876,122.832,98.072,31.3,20.4
2020-02-24 16:01:10.385999870,27.109,109.885,91.434,31.3,20.3
2020-02-24 16:02:04.798000130,29.25,152.255,99.636,31.2,20.3
2020-02-24 16:02:06.195000060,26.375,127.463,84.95299999999999,31.3,20.4
2020-02-24 16:02:07.587000060,23.841,87.37799999999999,69.22,31.2,20.4
2020-02-24 16:02:08.980000000,30.752,121.425,98.993,31.2,20.4
2020-02-24 16:03:03.387000060,24.061,108.712,82.845,31.2,20.4
2020-02-24 16:03:04.780000000,26.562,127.858,99.296,31.1,20.4
2020-02-24 16:03:06.176999940,26.63,116.579,89.48200000000001,31.1,20.4
2020-02-24 16:03:07.569999870,27.664,132.512,102.943,31.2,20.4
2020-02-24 16:03:08.961999870,27.584,98.429,85.169,31.1,20.4
2020-02-24 16:03:10.353999870,27.691,115.463,94.276,31.1,20.4
2020-02-24 16:03:59.192000000,27.463,124.565,98.706,31.4,20.4
2020-02-24 16:04:00.580999940,23.809,92.406,75.817,31.3,20.4
2020-02-24 16:04:01.972999940,24.476,106.967,79.23100000000001,31.2,20.4
2020-02-24 16:04:03.366000130,26.242,112.918,92.191,31.2,20.4
2020-02-24 16:04:04.759000060,27.54,109.013,92.423,31.1,20.4
2020-02-24 16:04:06.151000060,26.661,95.048,80.638,31.1,20.4
2020-02-24 16:04:07.543000060,23.439,85.512,73.775,31.1,20.4
2020-02-24 16:04:08.936000000,23.895,105.633,83.426,31.0,20.4
2020-02-24 16:04:10.328000000,27.179,128.454,89.42,31.0,20.4
2020-02-24 16:04:59.179000060,26.574,99.577,83.3,31.3,20.4
2020-02-24 16:05:06.142000130,25.977,108.222,88.59899999999999,31.0,20.4
2020-02-24 16:05:07.534000130,26.369,138.078,85.34200000000001,31.1,20.4
2020-02-24 16:05:08.927000060,26.78,109.903,91.927,31.0,20.4
2020-02-24 16:05:10.319000060,27.503,122.658,92.502,31.0,20.4
2020-02-24 16:06:04.736000000,24.543000000000003,107.266,86.61399999999999,31.2,20.4
2020-02-24 16:06:06.128000000,24.031,81.85600000000001,69.17399999999999,31.1,20.4
2020-02-24 16:06:07.520999940,26.93,125.14,98.519,31.2,20.4
2020-02-24 16:06:08.912999940,25.244,123.323,90.548,31.1,20.4
2020-02-24 16:06:10.305999870,25.179,93.469,80.4,31.1,20.4
2020-02-24 16:06:59.152000000,28.682,171.822,110.263,31.3,20.4
2020-02-24 16:07:00.548999940,28.251,133.963,108.596,31.3,20.4
2020-02-24 16:07:01.942000130,27.962,120.457,91.787,31.3,20.4
2020-02-24 16:07:03.337999870,27.066,164.15,96.48,31.3,20.4
2020-02-24 16:07:04.729999870,25.819000000000003,100.527,83.367,31.2,20.4
2020-02-24 16:07:06.123000060,28.526,103.888,89.755,31.2,20.4
2020-02-24 16:07:07.516000000,24.559,105.589,85.45299999999999,31.2,20.4
2020-02-24 16:07:08.908999940,27.118,103.687,83.14299999999999,31.2,20.4
2020-02-24 16:07:10.304999940,27.202,101.401,84.838,31.1,20.4
2020-02-24 16:07:59.139000060,30.285,109.077,93.272,31.4,20.4
2020-02-24 16:08:00.531000060,27.091,191.075,86.38799999999999,31.3,20.4
2020-02-24 16:08:01.924000000,25.899,102.952,80.602,31.3,20.4
2020-02-24 16:08:03.320999940,27.43,157.583,93.849,31.2,20.4
2020-02-24 16:08:04.712999940,29.265,112.775,93.171,31.2,20.4
2020-02-24 16:08:06.110000130,25.918000000000003,112.344,90.06200000000001,31.2,20.4
2020-02-24 16:08:07.502000130,25.055,109.489,83.90899999999999,31.2,20.4
2020-02-24 16:08:08.891000060,27.967,106.968,89.20100000000001,31.2,20.4
2020-02-24 16:08:10.288000000,23.334,91.112,72.067,31.3,20.4
2020-02-24 16:08:59.120999940,26.952,110.749,91.515,31.4,20.4
2020-02-24 16:09:06.084000000,28.028,109.883,92.514,31.2,20.4
2020-02-24 16:09:07.480999940,24.274,118.192,89.47,31.3,20.4
2020-02-24 16:09:08.873999870,24.822,98.571,79.729,31.2,20.4
2020-02-24 16:09:10.265999870,26.508000000000003,101.101,83.432,31.2,20.4
2020-02-24 16:10:04.687000060,26.99,114.456,91.81,31.2,20.4
2020-02-24 16:10:06.079000060,26.554,114.813,91.36,31.2,20.4
2020-02-24 16:10:07.472000000,23.738000000000003,72.593,64.346,31.2,20.4
2020-02-24 16:10:08.864000000,27.024,118.991,94.236,31.2,20.4
2020-02-24 16:10:10.252999940,24.357,99.005,82.307,31.2,20.4
2020-02-24 16:10:59.095000060,29.216,109.434,93.745,31.4,20.4
2020-02-24 16:11:00.487000060,24.99,176.612,92.848,31.3,20.4
2020-02-24 16:11:01.880999940,26.981,104.627,86.492,31.3,20.4
2020-02-24 16:11:03.272999940,26.925,105.49,86.85600000000001,31.2,20.4
2020-02-24 16:11:04.664999940,26.228,102.245,86.079,31.2,20.4
2020-02-24 16:11:06.057999870,25.174,97.948,81.34100000000001,31.2,20.4
2020-02-24 16:11:07.449999870,26.294,113.617,90.672,31.2,20.4
2020-02-24 16:11:08.843000060,28.374,135.267,94.009,31.2,20.4
2020-02-24 16:11:10.239000060,27.862,115.809,91.792,31.2,20.4
2020-02-24 16:11:59.081999870,29.396,117.9,94.392,31.4,20.4
2020-02-24 16:12:00.475000060,28.016,127.918,104.82,31.4,20.4
2020-02-24 16:12:01.871000060,28.974,117.273,98.15,31.3,20.4
2020-02-24 16:12:03.264000000,24.02,107.73,81.948,31.3,20.4
2020-02-24 16:12:04.656999940,30.242,117.997,101.427,31.3,20.4
2020-02-24 16:12:06.049999870,27.398000000000003,106.912,88.78200000000001,31.2,20.4
2020-02-24 16:12:07.441999870,28.185,117.673,98.344,31.3,20.4
2020-02-24 16:12:08.838000130,27.882,110.871,91.108,31.2,20.4
2020-02-24 16:12:10.230000130,25.512,102.248,81.583,31.2,20.4
2020-02-24 16:12:59.064999940,25.939,84.38,71.781,31.3,20.4
2020-02-24 16:13:06.028000000,27.242,112.705,91.484,31.0,20.4
2020-02-24 16:13:07.420000000,25.065,100.412,80.813,31.0,20.4
2020-02-24 16:13:08.812999940,24.964,107.322,87.396,31.0,20.4
2020-02-24 16:13:10.204999940,29.949,121.4,96.556,31.0,20.4
2020-02-24 16:13:59.052000000,29.087,107.179,88.774,31.2,20.4
2020-02-24 16:14:00.444999940,20.325,91.845,67.413,31.1,20.4
2020-02-24 16:14:01.836000000,22.109,75.851,66.695,31.1,20.4
2020-02-24 16:14:03.230000130,26.036,194.453,84.89399999999999,31.0,20.4
2020-02-24 16:14:04.617999870,24.438,81.26100000000001,70.925,30.9,20.4
2020-02-24 16:14:06.014000130,26.361,107.495,89.39200000000001,30.9,20.4
2020-02-24 16:14:07.407000060,21.681,102.155,70.266,30.8,20.4
2020-02-24 16:14:08.800000000,24.811,99.113,82.05,30.9,20.4
2020-02-24 16:14:10.188999940,21.804,72.37100000000001,60.967,30.9,20.4
2020-02-24 16:14:59.038000130,27.117,97.689,81.85300000000001,31.2,20.4
2020-02-24 16:15:00.431000060,27.982,117.938,96.838,31.1,20.4
2020-02-24 16:15:01.824000000,25.02,103.621,84.455,31.1,20.4
2020-02-24 16:15:03.216999940,25.387,123.579,89.43299999999999,31.2,20.4
2020-02-24 16:15:04.608999940,26.295,109.47,92.161,31.1,20.4
2020-02-24 16:15:06.000999940,26.725,96.338,83.125,31.2,20.4
2020-02-24 16:15:07.398000130,28.773000000000003,134.42700000000002,103.85,31.1,20.4
2020-02-24 16:15:08.790000130,26.071,118.748,86.449,31.1,20.4
2020-02-24 16:15:10.184000000,26.031,91.284,78.389,31.1,20.4
2020-02-24 16:15:59.022000130,28.696,108.658,90.519,31.1,20.4
2020-02-24 16:16:00.414000130,25.056,105.135,83.78,31.0,20.4
2020-02-24 16:16:01.806000130,24.869,110.831,87.647,31.0,20.4
2020-02-24 16:16:03.199000060,22.062,107.807,72.363,30.9,20.4
2020-02-24 16:16:04.592000000,20.997,91.562,68.883,30.9,20.4
2020-02-24 16:16:05.984999940,23.605,94.424,75.656,30.9,20.4
2020-02-24 16:16:07.376999940,26.351,91.755,81.275,30.8,20.4
2020-02-24 16:16:08.769999870,23.398000000000003,100.108,78.804,30.8,20.4
2020-02-24 16:16:10.158000130,23.232,74.063,64.07600000000001,30.8,20.4
2020-02-24 16:16:59.008000000,32.591,136.341,99.151,31.2,20.4
2020-02-24 16:17:05.972000000,26.981,103.577,87.96799999999999,31.2,20.4
2020-02-24 16:17:07.364000000,28.954,114.917,94.178,31.2,20.4
2020-02-24 16:17:08.756999940,25.057,98.772,80.02,31.1,20.4
2020-02-24 16:17:10.148999940,26.418000000000003,129.257,79.07300000000001,31.1,20.4
2020-02-24 16:17:58.995000060,26.027,99.835,83.296,31.3,20.4
2020-02-24 16:18:00.384000000,23.973000000000003,90.137,75.468,31.3,20.4
2020-02-24 16:18:01.776000000,27.154,102.176,85.575,31.2,20.4
2020-02-24 16:18:03.172999940,26.194000000000003,140.234,87.346,31.2,20.4
2020-02-24 16:18:04.566000130,24.118,124.093,82.76299999999999,31.1,20.4
2020-02-24 16:18:05.958000130,25.618,118.412,89.335,31.1,20.4
2020-02-24 16:18:07.353999870,26.503,123.797,97.17,31.1,20.4
2020-02-24 16:18:08.747000060,28.26,196.458,88.219,31.1,20.4
2020-02-24 16:18:10.136000000,25.454,105.488,82.944,31.1,20.4
2020-02-24 16:18:58.983000060,26.301,135.572,99.249,31.2,20.4
2020-02-24 16:19:00.375000060,21.258000000000003,148.168,70.079,31.2,20.4
2020-02-24 16:19:01.768000000,24.504,91.072,73.24600000000001,31.1,20.4
2020-02-24 16:19:03.160000000,23.906,90.867,76.524,31.1,20.4
2020-02-24 16:19:04.552000000,24.334,120.881,84.87,31.1,20.4
2020-02-24 16:19:05.944999940,23.471,81.569,70.139,31.1,20.4
2020-02-24 16:19:07.337999870,25.026,106.254,82.291,31.1,20.4
2020-02-24 16:19:08.731000060,27.694000000000003,112.602,90.565,31.1,20.4
2020-02-24 16:19:10.123000060,29.091,118.68,100.503,31.1,20.4
2020-02-24 16:19:58.969999870,27.845,105.744,90.857,31.3,20.4
2020-02-24 16:20:00.363000060,25.491,109.662,89.3,31.2,20.4
2020-02-24 16:20:01.755000060,24.788,82.59200000000001,73.208,31.1,20.4
2020-02-24 16:20:03.147000060,23.909,95.655,79.035,31.1,20.4
2020-02-24 16:20:04.544000000,26.108,116.795,92.087,31.1,20.4
2020-02-24 16:20:05.936000000,28.586,112.345,93.628,31.1,20.4
2020-02-24 16:21:00.348999940,25.106,115.617,91.422,31.2,20.4
2020-02-24 16:21:01.745999870,25.912,114.272,86.726,31.2,20.4
2020-02-24 16:21:03.139000060,25.36,97.915,82.525,31.2,20.4
2020-02-24 16:21:04.531000060,27.458,126.252,96.055,31.2,20.4
2020-02-24 16:21:05.923000060,24.661,115.236,84.11399999999999,31.2,20.4
2020-02-24 16:21:07.316000000,25.152,107.777,87.697,31.1,20.4
2020-02-24 16:21:08.708999940,24.675,92.431,76.667,31.1,20.4
2020-02-24 16:21:10.104999940,27.271,131.2,95.149,31.2,20.4
2020-02-24 16:21:58.940000000,30.733,106.389,91.452,31.4,20.4
2020-02-24 16:22:00.332000000,27.22,101.413,85.57600000000001,31.3,20.4
2020-02-24 16:22:01.724999940,22.703000000000003,92.141,76.267,31.2,20.4
2020-02-24 16:22:03.116999940,23.373,89.475,74.935,31.2,20.4
2020-02-24 16:22:04.510000130,24.133000000000003,100.179,81.281,31.2,20.4
2020-02-24 16:22:05.897999870,24.238000000000003,95.922,79.836,31.3,20.4
2020-02-24 16:22:07.295000060,26.161,111.759,89.319,31.2,20.4
2020-02-24 16:22:08.684000000,26.324,112.579,83.219,31.1,20.4
2020-02-24 16:22:10.080000000,23.649,98.149,81.219,31.1,20.4
2020-02-24 16:22:58.927000060,29.985,107.547,92.484,31.4,20.4
2020-02-24 16:23:00.323000060,26.709,118.609,82.786,31.3,20.4
2020-02-24 16:23:01.716000000,27.726,113.95,93.951,31.3,20.4
2020-02-24 16:23:03.108000000,27.715,109.618,91.042,31.3,20.4
2020-02-24 16:23:04.500999940,27.257,118.102,98.875,31.3,20.4
2020-02-24 16:23:05.892999940,29.878,204.553,107.425,31.2,20.4
2020-02-24 16:23:07.291000060,27.634,118.707,96.085,31.3,20.4
2020-02-24 16:24:01.702000130,26.818,108.469,90.407,31.4,20.4
2020-02-24 16:24:03.095000060,25.766,130.743,90.687,31.4,20.4
2020-02-24 16:24:04.488000000,24.673,197.486,85.59299999999999,31.4,20.4
2020-02-24 16:24:05.880000000,26.957,105.535,85.038,31.4,20.4
2020-02-24 16:25:00.292000000,26.159,83.262,73.977,31.5,20.4
2020-02-24 16:25:01.684999940,27.97,107.026,87.32700000000001,31.5,20.4
2020-02-24 16:25:03.080999940,28.789,125.226,102.407,31.5,20.4
2020-02-24 16:25:04.473999870,27.391,109.354,92.015,31.4,20.4
2020-02-24 16:25:05.865999870,25.593000000000004,113.677,88.979,31.5,20.4
2020-02-24 16:25:07.259000060,27.826,115.616,94.146,31.5,20.4
2020-02-24 16:25:08.656000000,31.741,118.462,100.753,31.4,20.4
2020-02-24 16:25:10.048000000,30.655,117.363,97.415,31.5,20.4
2020-02-24 16:25:58.886000130,28.275,113.773,89.584,31.6,20.4
2020-02-24 16:26:00.279000060,26.502,133.24200000000002,102.369,31.5,20.4
2020-02-24 16:26:01.672000000,28.578000000000003,128.72,90.165,31.5,20.4
2020-02-24 16:26:03.063000060,30.776,127.652,103.003,31.4,20.4
2020-02-24 16:26:04.456000000,25.11,91.923,79.877,31.4,20.4
2020-02-24 16:26:05.848999940,27.745,101.914,85.855,31.4,20.4
2020-02-24 16:26:07.246000130,28.986,124.138,96.79,31.4,20.4
2020-02-24 16:26:08.638000130,28.192,118.969,94.042,31.4,20.4
2020-02-24 16:26:10.030000130,27.551,114.596,94.899,31.4,20.4
2020-02-24 16:26:58.868000000,34.766,137.063,117.25,31.6,20.4
2020-02-24 16:27:00.264999940,26.572,106.084,89.714,31.5,20.4
2020-02-24 16:27:01.654000130,28.654,103.273,88.23200000000001,31.4,20.4
2020-02-24 16:27:03.046000130,28.364,107.501,89.28200000000001,31.4,20.4
2020-02-24 16:27:04.439000060,26.499,92.81,78.661,31.4,20.4
2020-02-24 16:27:05.835000060,28.728,129.57,104.97,31.4,20.4
2020-02-24 16:27:07.228000000,27.325,110.285,90.694,31.4,20.4
2020-02-24 16:28:01.644000000,29.412,114.787,96.249,31.5,20.4
2020-02-24 16:28:03.036000000,25.127,102.819,79.077,31.4,20.4
2020-02-24 16:28:04.428999940,28.078000000000003,139.741,99.775,31.4,20.4
2020-02-24 16:28:05.822000130,24.901,80.498,70.959,31.4,20.4
2020-02-24 16:29:00.233999870,25.89,112.271,87.664,31.5,20.4
2020-02-24 16:29:01.627000060,25.493,110.267,90.24,31.4,20.4
2020-02-24 16:29:03.020000000,25.601,101.333,81.945,31.4,20.4
2020-02-24 16:29:04.416000000,25.68,130.817,97.299,31.4,20.4
2020-02-24 16:29:05.808000000,30.13,112.62,95.953,31.4,20.4
2020-02-24 16:29:07.200999940,28.142,97.9,84.45,31.4,20.4
2020-02-24 16:29:08.592999940,26.402,90.982,77.477,31.3,20.4
2020-02-24 16:29:09.985999870,32.119,124.82,104.57,31.4,20.4
2020-02-24 16:29:58.824000000,28.692,101.041,87.162,31.4,20.4
2020-02-24 16:30:00.220999940,20.998,80.709,67.653,31.3,20.4
2020-02-24 16:30:01.614000130,26.078000000000003,102.897,85.23200000000001,31.3,20.4
2020-02-24 16:30:03.001999870,24.783,98.168,80.819,31.3,20.4
2020-02-24 16:30:04.395000060,24.601,99.255,81.619,31.3,20.4
2020-02-24 16:30:05.787000060,25.877,104.34,87.03299999999999,31.3,20.4
2020-02-24 16:30:07.184000000,28.051,115.3,94.062,31.2,20.4
2020-02-24 16:30:08.576999940,25.289,143.957,95.176,31.2,20.4
2020-02-24 16:31:02.988000000,28.407,117.431,96.507,31.3,20.4
2020-02-24 16:31:04.383000060,28.734,132.628,104.355,31.3,20.4
2020-02-24 16:31:05.774000130,26.576,108.066,87.475,31.4,20.4
2020-02-24 16:31:07.169999870,29.998,124.53,105.086,31.3,20.4
2020-02-24 16:32:01.587000060,26.174,117.48,93.917,31.4,20.4
2020-02-24 16:32:02.980000000,28.568,116.141,95.289,31.3,20.4
2020-02-24 16:32:04.372000000,26.283,98.762,79.318,31.3,20.4
2020-02-24 16:32:05.764999940,27.881,131.75799999999998,106.067,31.3,20.4
2020-02-24 16:33:00.176999940,25.818,91.042,78.168,31.4,20.4
2020-02-24 16:33:01.568999940,25.352,114.282,86.973,31.4,20.4
2020-02-24 16:33:02.966000130,27.22,121.579,98.245,31.3,20.4
2020-02-24 16:33:04.359000060,25.621,110.88,90.828,31.4,20.4
2020-02-24 16:33:05.752000000,25.659,100.063,82.947,31.3,20.4
2020-02-24 16:33:07.144000000,26.649,105.136,86.57600000000001,31.3,20.4
2020-02-24 16:33:08.536999940,27.604,118.244,94.23,31.3,20.4
2020-02-24 16:33:09.932999940,28.817,125.968,97.58,31.3,20.4
2020-02-24 16:33:58.771000060,35.06,154.594,122.169,31.4,20.5
2020-02-24 16:34:00.164000000,26.791,130.067,101.839,31.4,20.5
2020-02-24 16:34:01.556999940,26.14,98.864,82.887,31.4,20.4
2020-02-24 16:34:02.948999940,26.478,131.636,85.926,31.3,20.4
2020-02-24 16:34:04.342000130,29.681,118.419,98.779,31.3,20.4
2020-02-24 16:34:05.737999870,27.092,103.353,87.85700000000001,31.3,20.4
2020-02-24 16:34:07.127000060,26.529,97.667,82.161,31.3,20.5
2020-02-24 16:34:08.523000060,31.104,123.493,105.05,31.3,20.4
2020-02-24 16:35:02.940000000,25.321,109.669,89.289,31.3,20.5
2020-02-24 16:35:04.332000000,27.638,103.59,87.116,31.3,20.4
2020-02-24 16:35:05.724999940,27.571,124.473,95.329,31.3,20.4
2020-02-24 16:35:07.116999940,27.815,121.417,97.577,31.3,20.4
2020-02-24 16:36:01.526000130,25.749,97.591,81.296,31.3,20.4
2020-02-24 16:36:02.923000060,27.84,111.052,90.228,31.3,20.4
2020-02-24 16:36:04.315000060,27.828000000000003,109.613,88.146,31.2,20.4
2020-02-24 16:36:05.708000000,27.556,135.254,93.811,31.2,20.4
2020-02-24 16:37:00.120000000,23.814,91.283,76.325,31.3,20.5
2020-02-24 16:37:01.516999940,27.52,163.44,111.591,31.3,20.5
2020-02-24 16:37:02.908999940,26.554,92.603,80.692,31.3,20.5
2020-02-24 16:37:04.302000130,27.676,113.396,90.93,31.3,20.5
2020-02-24 16:37:05.695000060,23.617,83.589,71.346,31.3,20.4
2020-02-24 16:37:07.087000060,28.476,108.719,91.059,31.3,20.5
2020-02-24 16:37:08.484000000,28.499,111.948,93.579,31.2,20.5
